,id,unix_time,gps_x,gps_y
323,125878605,1704988450.0,15.418666666666667,51.98255555555556
324,125878714,1704989799.0,15.677277777777778,52.0935
325,125883773,1705010400.0,15.549138888888889,52.22416666666667
326,125882741,1704997800.0,15.625583333333333,52.09013888888889
327,125879664,1704981197.0,15.472861111111111,51.956361111111114
328,125878774,1705002478.0,15.63188888888889,51.95388888888889
329,125880422,1704993918.0,15.56375,51.85063888888889
330,125878625,1704990200.0,15.542831,52.265537
331,125880443,1705001464.0,15.724319,52.201042
332,125878840,1704986280.0,15.586166666666667,52.18411111111111
333,125880427,1704994423.0,15.123416666666667,51.633944444444445
334,125878099,1704935390.0,15.852055555555555,52.32863888888889
335,125879620,1704976778.0,14.556666666666667,52.350138888888885
336,125878845,1705007075.0,14.65236111111111,52.32413888888889
337,125880106,1704943024.0,14.740083333333333,52.544694444444445
338,125879347,1704955418.0,15.216944444444444,52.809805555555556
339,125880242,1704954078.0,15.170722222222222,51.70580555555556
340,125879299,1704930018.0,15.28125,51.62663888888889
341,125880375,1704987240.0,15.050361111111112,52.22025
342,125879457,1704966027.0,15.310666666666666,51.63097222222222
343,125878541,1704978492.0,15.031694444444444,52.08111111111111
344,125878595,1704989702.0,14.657027777777778,52.58711111111111
345,125879471,1704967459.0,15.161916666666666,52.763888888888886
346,125878683,1704991206.0,14.60061111111111,52.342527777777775
347,125878807,1704985800.0,15.581527777777778,52.193222222222225
348,125879785,1704989716.0,15.530212,52.229591
349,125878843,1704985800.0,15.586472222222222,52.18013888888889
350,125880325,1704983479.0,15.12975,51.64416666666666
351,125880258,1704969840.0,15.719138888888889,51.80277777777778
352,125879741,1704982836.0,15.52775,52.591
353,125921590,1704996000.0,15.521638888888889,51.93355555555556
354,125878663,1704992216.0,15.542,52.541333333333334
355,125880125,1704955303.0,15.504916666666666,52.249805555555554
356,125879308,1704949778.0,15.538527777777778,52.393
357,125879931,1704943200.0,14.740083333333333,52.544694444444445
358,125880102,1704947798.0,15.277888888888889,52.71202777777778
359,125879568,1704973820.0,15.143876,52.519127
360,125878835,1705002833.0,14.797333333333333,52.17675
361,125878098,1704929475.0,14.63036111111111,52.326166666666666
362,125878844,1705011059.0,15.484444444444444,52.253
363,125878621,1704986487.0,16.315305555555554,51.80733333333333
364,125880534,1705046900.0,15.833194444444445,52.83836111111111
365,125881336,1705072761.0,15.665861111111111,52.57541666666667
366,125880842,1705088944.0,14.864222222222223,51.64069444444444
367,125882056,1705066200.0,15.52063888888889,51.52547222222222
368,125882166,1705067717.0,15.125666666666667,52.07447222222222
369,125881193,1705063865.0,14.728805555555555,51.99697222222222
370,125879967,1705041194.0,15.714944444444445,51.739444444444445
371,125881319,1705074333.0,14.587416666666666,52.338277777777776
372,125882116,1705063875.0,15.259638888888889,52.738166666666665
373,125882192,1705077139.0,15.289527777777778,52.76336111111111
374,125880731,1705073528.0,15.308305555555556,51.610083333333336
375,125955015,1705084440.0,15.511777777777779,51.93447222222222
376,125879078,1705053471.0,15.086444444444444,52.654
377,125878931,1705042825.0,15.121694444444444,52.677
378,125880770,1705080761.0,15.200416666666667,52.73686111111111
379,125917351,1705078200.0,15.796527777777778,51.62233333333333
380,125881293,1705053600.0,15.711305555555555,51.79922222222222
381,125880859,1705090262.0,15.20036111111111,52.736916666666666
382,125878907,1705043057.0,15.50986111111111,51.92955555555555
383,125880793,1705081905.0,15.240222222222222,52.72994444444444
384,125879902,1705021241.0,14.590833333333332,52.33675
385,125882161,1705068225.0,15.033777777777777,51.632083333333334
386,125923953,1705056600.0,15.548055555555555,52.36602777777778
387,125879039,1705053605.0,15.145805555555556,51.63927777777778
388,125878970,1705048590.0,15.71888888888889,52.44675
389,125881367,1705086760.0,15.624722222222221,52.0915
390,125878852,1705036343.0,15.120333333333333,51.63472222222222
391,125882177,1705075226.0,15.513777777777777,51.93391666666667
392,125878979,1705050179.0,15.194111111111111,52.73572222222222
393,125882178,1705074787.0,15.519805555555555,51.94611111111111
394,125880076,1705057924.0,15.597722222222222,51.95019444444444
395,125881351,1705081661.0,15.5215,51.95425
396,125880485,1705042260.0,15.263277777777779,52.762972222222224
397,125880460,1705015621.0,15.052944444444444,51.56377777777778
398,125880837,1705089703.0,16.327222222222222,51.8055
399,125883160,1705165277.0,15.11625,52.45125
400,125881030,1705141270.0,15.533111111111111,52.24088888888889
401,125882333,1705135427.0,15.701444444444444,51.81952777777778
402,125881448,1705146720.0,14.655194444444444,52.587833333333336
403,125881502,1705156652.0,15.200194444444444,52.737
404,125881442,1705141060.0,15.703694444444444,51.809916666666666
405,125880914,1705127451.0,15.525194444444445,52.87291666666667
406,125976187,1705158000.0,15.234444444444444,52.754083333333334
407,125883197,1705169340.0,15.55786111111111,51.54713888888889
408,125883290,1705177860.0,14.971583333333333,51.598333333333336
409,125882462,1705172520.0,15.503472222222221,51.957277777777776
410,125881462,1705147521.0,15.511472222222222,51.94083333333333
411,125881515,1705160768.0,15.579416666666667,52.57625
412,125883605,1705256740.0,15.860222222222223,51.88044444444444
413,125881604,1705191156.0,14.873861111111111,52.30169444444444
414,125882642,1705257706.0,15.618666666666666,52.07925
415,125881624,1705217646.0,15.216527777777777,52.549416666666666
416,125882675,1705271100.0,14.614833333333333,52.32525
417,125883409,1705221980.0,15.42688888888889,52.197722222222225
418,125963477,1705235400.0,14.98475,52.64191666666667
419,125883469,1705241581.0,15.118027777777778,52.461222222222226
420,125882528,1705221409.0,16.329903,51.811882
421,125883500,1705245356.0,15.702944444444444,51.846111111111114
422,125883403,1705221055.0,15.153194444444445,51.53341666666667
423,125882515,1705205964.0,15.55675,52.42033333333333
424,125882905,1705316461.0,15.52375,51.93897222222222
425,125972967,1705338900.0,15.251277777777778,52.74794444444444
426,125944131,1705321800.0,15.483166666666667,51.937416666666664
427,125884403,1705337727.0,15.623527777777777,51.49497222222222
428,125883686,1705296834.0,15.535638888888888,51.56216666666667
429,125894388,1705273200.0,15.49161111111111,51.956805555555555
430,125884440,1705339423.0,15.105638888888889,51.66708333333333
431,125883696,1705292894.0,14.631638888888888,52.31744444444445
432,125881766,1705297335.0,15.194166666666666,52.738166666666665
433,126006447,1705327200.0,15.163305555555555,52.74030555555556
434,125883667,1705295546.0,14.928284,52.526791
435,125885169,1705350816.0,15.226833333333333,52.730444444444444
436,125972846,1705334400.0,15.219333333333333,52.73566666666667
437,125882713,1705301066.0,15.557444444444444,52.909444444444446
438,125884032,1705321876.0,15.226055555555556,52.74308333333333
439,125885192,1705353044.0,15.567865,52.192883
440,125884154,1705330368.0,14.649166666666666,52.58975
441,125883085,1705327889.0,14.646472222222222,52.58863888888889
442,125884053,1705329361.0,14.643361111111112,52.592194444444445
443,125883756,1705301834.0,15.199388888888889,52.73513888888889
444,125884074,1705330404.0,15.19375,52.73769444444444
445,125972898,1705322100.0,15.226555555555555,52.74311111111111
446,125885218,1705354806.0,15.567222222222222,52.193416666666664
447,125972891,1705336200.0,15.219333333333333,52.73566666666667
448,125884926,1705346400.0,15.125666666666667,52.0745
449,125884030,1705319517.0,14.611333333333333,52.32216666666667
450,125884489,1705340919.0,15.512333333333334,51.929027777777776
451,125972022,1705339800.0,15.259583333333333,52.71486111111111
452,125883089,1705324988.0,15.145222222222221,51.63697222222222
453,125884615,1705354164.0,14.721638888888888,51.955333333333336
454,125885136,1705344180.0,15.568111111111111,51.98302777777778
455,125884367,1705336431.0,15.495111111111111,51.95225
456,125883697,1705300639.0,15.303972222222223,51.61394444444444
457,125883768,1705302252.0,15.515722222222223,51.926833333333335
458,125885221,1705356487.0,15.322722222222222,51.45663888888889
459,125972953,1705320900.0,15.249722222222223,52.71775
460,125885159,1705348180.0,15.195361111111112,52.73747222222222
461,125881944,1705315043.0,15.546083333333334,52.38325
462,125883847,1705305792.0,15.620833333333334,52.08730555555555
463,125891141,1705348800.0,15.7145,52.114694444444446
464,125882994,1705320702.0,15.492083333333333,52.59261111111111
465,125884098,1705335709.0,15.522611111111111,51.95247222222222
466,125921595,1705273200.0,15.499527777777779,51.938944444444445
